권역,권역명,철도운영기관명,노선명,순번,역명,위도,경도
01,수도권,공항철도주식회사,공항,1,서울역,37.55301784,126.9697643
01,수도권,공항철도주식회사,공항,2,공덕,37.54284055,126.9513301
01,수도권,공항철도주식회사,공항,3,홍대입구,37.55774103,126.9264939
01,수도권,공항철도주식회사,공항,4,디지털미디어시티,37.577355,126.898025
01,수도권,공항철도주식회사,공항,5,마곡나루,37.56581914,126.8276358
01,수도권,공항철도주식회사,공항,6,김포공항,37.56211652,126.8015442
01,수도권,공항철도주식회사,공항,7,계양,37.57160721,126.736023
01,수도권,공항철도주식회사,공항,8,검암,37.56915547,126.6735357
01,수도권,공항철도주식회사,공항,9,청라국제도시,37.556509,126.624725
01,수도권,공항철도주식회사,공항,10,영종,37.51209814,126.5242471
01,수도권,공항철도주식회사,공항,11,운서,37.49284463,126.4936619
01,수도권,공항철도주식회사,공항,12,공항화물청사,37.45902611,126.4774333
01,수도권,공항철도주식회사,공항,13,인천공항1터미널,37.44760672,126.4523433
01,수도권,공항철도주식회사,공항,14,인천공항2터미널,37.46866,126.433415
02,부산,부산김해경전철주식회사,부산김해경전철,1,사상(서부터미널),35.1623018,128.9859408
02,부산,부산김해경전철주식회사,부산김해경전철,2,괘법르네시떼(강변공원),35.1632616,128.9776836
02,부산,부산김해경전철주식회사,부산김해경전철,3,서부산유통지구(금호마을),35.16640204,128.9548881
02,부산,부산김해경전철주식회사,부산김해경전철,4,공항,35.171906,128.948586
02,부산,부산김해경전철주식회사,부산김해경전철,5,덕두,35.182001,128.954198
02,부산,부산김해경전철주식회사,부산김해경전철,6,등구,35.196143,128.963599
02,부산,부산김해경전철주식회사,부산김해경전철,7,대저,35.213066,128.960562
02,부산,부산김해경전철주식회사,부산김해경전철,8,평강,35.214105,128.950825
02,부산,부산김해경전철주식회사,부산김해경전철,9,대사,35.217657,128.938417
02,부산,부산김해경전철주식회사,부산김해경전철,10,불암,35.222162,128.927893
02,부산,부산김해경전철주식회사,부산김해경전철,11,지내,35.2275,128.923721
02,부산,부산김해경전철주식회사,부산김해경전철,12,김해대학(안동),35.22899,128.915612
02,부산,부산김해경전철주식회사,부산김해경전철,13,인제대(활천),35.228099,128.901736
02,부산,부산김해경전철주식회사,부산김해경전철,14,김해시청,35.227103,128.89041
02,부산,부산김해경전철주식회사,부산김해경전철,15,부원,35.22646624,128.8838997
02,부산,부산김해경전철주식회사,부산김해경전철,16,봉황(김해여객터미널),35.22726757,128.8743069
02,부산,부산김해경전철주식회사,부산김해경전철,17,수로왕릉(김해보건소),35.2328215,128.8721409
02,부산,부산김해경전철주식회사,부산김해경전철,18,박물관,35.24006467,128.8718628
02,부산,부산김해경전철주식회사,부산김해경전철,19,연지공원,35.24965763,128.8692908
02,부산,부산김해경전철주식회사,부산김해경전철,20,장신대(화정),35.25955642,128.8671142
02,부산,부산김해경전철주식회사,부산김해경전철,21,가야대(삼계),35.26672721,128.8650703
02,부산,부산교통공사,1호선,1,다대포해수욕장,35.048229,128.965919
02,부산,부산교통공사,1호선,2,다대포항,35.057288,128.971151
02,부산,부산교통공사,1호선,3,낫개,35.065179,128.979702
02,부산,부산교통공사,1호선,4,신장림,35.074222,128.976538
02,부산,부산교통공사,1호선,5,장림,35.081555,128.9773083
02,부산,부산교통공사,1호선,6,동매,35.089819,128.974029
02,부산,부산교통공사,1호선,7,신평,35.09556,128.96056
02,부산,부산교통공사,1호선,8,하단(부산본병원),35.10611,128.96667
02,부산,부산교통공사,1호선,9,당리(사하구청),35.10333,128.97417
02,부산,부산교통공사,1호선,10,사하,35.09972,128.98333
02,부산,부산교통공사,1호선,11,괴정,35.1,128.9925
02,부산,부산교통공사,1호선,12,대티(동주대학),35.10306,128.99972
02,부산,부산교통공사,1호선,13,서대신,35.11083,129.01194
02,부산,부산교통공사,1호선,14,동대신,35.11056,129.01757
02,부산,부산교통공사,1호선,15,토성,35.10083,129.01972
02,부산,부산교통공사,1호선,16,자갈치,35.0975,129.02694
02,부산,부산교통공사,1호선,17,남포,35.09778,129.03472
02,부산,부산교통공사,1호선,18,중앙,35.10389,129.03639
02,부산,부산교통공사,1호선,19,부산,35.11528,129.03972
02,부산,부산교통공사,1호선,20,초량,35.12111,129.04296
02,부산,부산교통공사,1호선,21,부산진,35.12778,129.04778
02,부산,부산교통공사,1호선,22,좌천,35.13417,129.05417
02,부산,부산교통공사,1호선,23,범일,35.14139,129.05944
02,부산,부산교통공사,1호선,24,범내골,35.14722,129.05917
02,부산,부산교통공사,1호선,25,서면,35.15778,129.05917
02,부산,부산교통공사,1호선,26,부전(부산시민공원.송상현광장),35.1625,129.06278
02,부산,부산교통공사,1호선,27,양정,35.17304,129.07119
02,부산,부산교통공사,1호선,28,시청(연제),35.17972,129.07667
02,부산,부산교통공사,1호선,29,연산,35.18611,129.08167
02,부산,부산교통공사,1호선,30,교대,35.19583,129.08
02,부산,부산교통공사,1호선,31,동래,35.20556,129.078461
02,부산,부산교통공사,1호선,32,명륜,35.21222,129.07944
02,부산,부산교통공사,1호선,33,온천장,35.22056,129.08667
02,부산,부산교통공사,1호선,34,부산대,35.23,129.08944
02,부산,부산교통공사,1호선,35,장전(부산가톨릭대학교),35.23806,129.08806
02,부산,부산교통공사,1호선,36,구서,35.24722,129.09139
02,부산,부산교통공사,1호선,37,두실,35.25694,129.09139
02,부산,부산교통공사,1호선,38,남산(부산외국대학교),35.26528,129.0925
02,부산,부산교통공사,1호선,39,범어사,35.27333,129.09268
02,부산,부산교통공사,1호선,40,노포(종합버스터미널),35.28361,129.095
02,부산,부산교통공사,2호선,1,장산(해운대백병원),35.17,129.17694
02,부산,부산교통공사,2호선,2,중동,35.16669,129.16887
02,부산,부산교통공사,2호선,3,해운대,35.163518,129.158584
02,부산,부산교통공사,2호선,4,동백,35.16147,129.147887
02,부산,부산교통공사,2호선,5,벡스코(시립미술관),35.16911,129.138431
02,부산,부산교통공사,2호선,6,센텀시티(BEXCO.신세계),35.16892,129.131764
02,부산,부산교통공사,2호선,7,민락,35.16722,129.121878
02,부산,부산교통공사,2호선,8,수영,35.16578,129.114842
02,부산,부산교통공사,2호선,9,광안,35.15792,129.113197
02,부산,부산교통공사,2호선,10,금련산,35.14989,129.111008
02,부산,부산교통공사,2호선,11,남천(KBS.수영구청),35.14217,129.10797
02,부산,부산교통공사,2호선,12,경성대.부경대(동명대학교),35.13757,129.10055
02,부산,부산교통공사,2호선,13,대연(고려병원),35.13512,129.09218
02,부산,부산교통공사,2호선,14,못골(남구청),35.13472,129.08442
02,부산,부산교통공사,2호선,15,지게골,35.13558,129.07436
02,부산,부산교통공사,2호선,16,문현,35.13911,129.06736
02,부산,부산교통공사,2호선,17,국제금융센터.부산은행,35.14583,129.06672
02,부산,부산교통공사,2호선,18,전포,35.15311,129.06533
02,부산,부산교통공사,2호선,19,서면,35.15768,129.058517
02,부산,부산교통공사,2호선,20,부암(온종합병원),35.15744,129.05019
02,부산,부산교통공사,2호선,21,가야,35.15589,129.04283
02,부산,부산교통공사,2호선,22,동의대,35.15411,129.0325
02,부산,부산교통공사,2호선,23,개금,35.15325,129.02056
02,부산,부산교통공사,2호선,24,냉정,35.15125,129.01228
02,부산,부산교통공사,2호선,25,주례,35.1505,129.00306
02,부산,부산교통공사,2호선,26,감전(사상구청),35.15553,128.99114
02,부산,부산교통공사,2호선,27,사상(서부터미널),35.16218,128.98467
02,부산,부산교통공사,2호선,28,덕포,35.17378,128.98394
02,부산,부산교통공사,2호선,29,모덕,35.18036,128.98561
02,부산,부산교통공사,2호선,30,모라,35.18967,128.98864
02,부산,부산교통공사,2호선,31,구남,35.19681,128.99492
02,부산,부산교통공사,2호선,32,구명,35.20253,128.99931
02,부산,부산교통공사,2호선,33,덕천(부산과기대),35.21011,129.00533
02,부산,부산교통공사,2호선,34,수정(방송통신대),35.22336,129.00922
02,부산,부산교통공사,2호선,35,화명,35.23585,129.01387
02,부산,부산교통공사,2호선,36,율리,35.24672,129.01292
02,부산,부산교통공사,2호선,37,동원,35.25864,129.01242
02,부산,부산교통공사,2호선,38,금곡,35.26733,129.01686
02,부산,부산교통공사,2호선,39,호포,35.281,129.017525
02,부산,부산교통공사,2호선,40,증산,35.30828,129.01028
02,부산,부산교통공사,2호선,41,부산대양산캠퍼스,35.31697,129.01383
02,부산,부산교통공사,2호선,42,남양산(범어),35.32533,129.01942
02,부산,부산교통공사,2호선,43,양산(시청.동원과학기술대학교),35.33851,129.02643
02,부산,부산교통공사,3호선,1,수영,35.16775,129.11458
02,부산,부산교통공사,3호선,2,망미(병무청),35.17153,129.10822
02,부산,부산교통공사,3호선,3,배산,35.1735,129.0955
02,부산,부산교통공사,3호선,4,물만골,35.17681,129.08575
02,부산,부산교통공사,3호선,5,연산,35.18614,129.08147
02,부산,부산교통공사,3호선,6,거제(법원.검찰청),35.18858,129.07394
02,부산,부산교통공사,3호선,7,종합운동장,35.19125,129.0675
02,부산,부산교통공사,3호선,8,사직,35.199,129.065
02,부산,부산교통공사,3호선,9,미남,35.2055,129.06806
02,부산,부산교통공사,3호선,10,만덕,35.213,129.0365
02,부산,부산교통공사,3호선,11,남산정(부산폴리텍대학),35.21333,129.02392
02,부산,부산교통공사,3호선,12,숙등(부민병원),35.21197,129.01275
02,부산,부산교통공사,3호선,13,덕천(부산과기대),35.210139,129.005545
02,부산,부산교통공사,3호선,14,구포,35.20644,128.99631
02,부산,부산교통공사,3호선,15,강서구청,35.21125,128.98175
02,부산,부산교통공사,3호선,16,체육공원,35.21261,128.96894
02,부산,부산교통공사,3호선,17,대저,35.21343,128.96074
02,부산,부산교통공사,4호선,1,미남,35.20643,129.06868
02,부산,부산교통공사,4호선,2,동래,35.20466,129.07741
02,부산,부산교통공사,4호선,3,수안,35.20183,129.08378
02,부산,부산교통공사,4호선,4,낙민,35.20025,129.09078
02,부산,부산교통공사,4호선,5,충렬사(안락),35.19986,129.09764
02,부산,부산교통공사,4호선,6,명장,35.20503,129.10161
02,부산,부산교통공사,4호선,7,서동,35.21331,129.10769
02,부산,부산교통공사,4호선,8,금사,35.21583,129.11517
02,부산,부산교통공사,4호선,9,반여농산물시장,35.21778,129.12397
02,부산,부산교통공사,4호선,10,석대,35.21825,129.13717
02,부산,부산교통공사,4호선,11,영산대(아랫반송),35.22578,129.14617
02,부산,부산교통공사,4호선,12,윗반송,35.2325,129.15403
02,부산,부산교통공사,4호선,13,고촌,35.23603,129.1605
02,부산,부산교통공사,4호선,14,안평(고촌주택단지),35.23733,129.17183
03,대구,대구교통공사,1호선,1,설화명곡,35.7986179,128.4893927
03,대구,대구교통공사,1호선,2,화원,35.804349,128.500409
03,대구,대구교통공사,1호선,3,대곡(정부대구청사),35.809571,128.51257
03,대구,대구교통공사,1호선,4,진천,35.813815,128.522374
03,대구,대구교통공사,1호선,5,월배,35.816123,128.530119
03,대구,대구교통공사,1호선,6,상인,35.8188583,128.5375588
03,대구,대구교통공사,1호선,7,월촌,35.823695,128.545465
03,대구,대구교통공사,1호선,8,송현,35.831092,128.551755
03,대구,대구교통공사,1호선,9,서부정류장(관문시장),35.8373375,128.5570702
03,대구,대구교통공사,1호선,10,대명,35.8392924,128.5652846
03,대구,대구교통공사,1호선,11,안지랑,35.8392,128.574
03,대구,대구교통공사,1호선,12,현충로,35.84072,128.58085
03,대구,대구교통공사,1호선,13,영대병원,35.8442516,128.5882407
03,대구,대구교통공사,1호선,14,교대,35.8510953,128.590643
03,대구,대구교통공사,1호선,15,명덕(2.28민주운동기념회관),35.857382,128.59088
03,대구,대구교통공사,1호선,16,반월당,35.86389,128.593312
03,대구,대구교통공사,1호선,17,중앙로,35.870873,128.593888
03,대구,대구교통공사,1호선,18,대구역,35.876379,128.596919
03,대구,대구교통공사,1호선,19,칠성시장,35.876159,128.604885
03,대구,대구교통공사,1호선,20,신천(경북대입구),35.874527,128.617244
03,대구,대구교통공사,1호선,21,동대구역,35.877626,128.627152
03,대구,대구교통공사,1호선,22,동구청(큰고개),35.884485,128.632295
03,대구,대구교통공사,1호선,23,아양교,35.887208,128.639572
03,대구,대구교통공사,1호선,24,동촌,35.886039,128.650455
03,대구,대구교통공사,1호선,25,해안,35.883765,128.659079
03,대구,대구교통공사,1호선,26,방촌,35.879929,128.669767
03,대구,대구교통공사,1호선,27,용계,35.876256,128.681414
03,대구,대구교통공사,1호선,28,율하,35.869751,128.692775
03,대구,대구교통공사,1호선,29,신기,35.866761,128.701724
03,대구,대구교통공사,1호선,30,반야월,35.865948,128.713663
03,대구,대구교통공사,1호선,31,각산,35.867852,128.723843
03,대구,대구교통공사,1호선,32,안심(혁신도시.첨복단지),35.8712,128.7338
03,대구,대구교통공사,1호선,33,대구한의대병원,35.8717089,128.7508237
03,대구,대구교통공사,1호선,34,부호,35.9002809,128.8031144
03,대구,대구교통공사,1호선,35,하양,35.9094258,128.8175403
03,대구,대구교통공사,2호선,1,문양,35.86414313,128.4370043
03,대구,대구교통공사,2호선,2,다사,35.86495301,128.4582876
03,대구,대구교통공사,2호선,3,대실,35.8573333,128.4656264
03,대구,대구교통공사,2호선,4,강창,35.8531116,128.4789997
03,대구,대구교통공사,2호선,5,계명대,35.85146491,128.491969
03,대구,대구교통공사,2호선,6,성서산업단지,35.8518236,128.5071662
03,대구,대구교통공사,2호선,7,이곡,35.85062003,128.5157686
03,대구,대구교통공사,2호선,8,용산(서부법원.검찰청입구),35.84912,128.5287686
03,대구,대구교통공사,2호선,9,죽전,35.8503505,128.537089
03,대구,대구교통공사,2호선,10,감삼,35.8543251,128.547905
03,대구,대구교통공사,2호선,11,두류,35.8572405,128.555509
03,대구,대구교통공사,2호선,12,내당,35.860194,128.564593
03,대구,대구교통공사,2호선,13,반고개,35.8623,128.572817
03,대구,대구교통공사,2호선,14,청라언덕,35.865,128.5823227
03,대구,대구교통공사,2호선,15,반월당,35.865592,128.593334
03,대구,대구교통공사,2호선,16,경대병원,35.863102,128.60316
03,대구,대구교통공사,2호선,17,대구은행,35.859868,128.613975
03,대구,대구교통공사,2호선,18,범어,35.8591,128.6257
03,대구,대구교통공사,2호선,19,수성구청(KBS),35.85874022,128.6359517
03,대구,대구교통공사,2호선,20,만촌,35.858841,128.644951
03,대구,대구교통공사,2호선,21,담티(산대.대륜),35.854841,128.654151
03,대구,대구교통공사,2호선,22,연호,35.8465,128.67185
03,대구,대구교통공사,2호선,23,수성알파시티(삼성라이온즈파크),35.842718,128.67999
03,대구,대구교통공사,2호선,24,고산,35.842955,128.69335
03,대구,대구교통공사,2호선,25,신매,35.8408,128.705
03,대구,대구교통공사,2호선,26,사월,35.837066,128.715173
03,대구,대구교통공사,2호선,27,정평,35.83407,128.728695
03,대구,대구교통공사,2호선,28,임당,35.834131,128.741076
03,대구,대구교통공사,2호선,29,영남대,35.836373,128.752966
03,대구,대구교통공사,3호선,1,칠곡경대병원,35.95838748,128.5598908
03,대구,대구교통공사,3호선,2,학정,35.95155512,128.5591934
03,대구,대구교통공사,3호선,3,팔거(국립농관원.통계청),35.94404716,128.5583366
03,대구,대구교통공사,3호선,4,동천,35.93770658,128.556683
03,대구,대구교통공사,3호선,5,칠곡운암,35.93145534,128.5545305
03,대구,대구교통공사,3호선,6,구암,35.92574223,128.5503415
03,대구,대구교통공사,3호선,7,태전,35.9196172,128.547388
03,대구,대구교통공사,3호선,8,매천,35.91265,128.5434
03,대구,대구교통공사,3호선,9,매천시장,35.90443,128.545755
03,대구,대구교통공사,3호선,10,팔달,35.89777,128.5468
03,대구,대구교통공사,3호선,11,공단,35.892,128.5536
03,대구,대구교통공사,3호선,12,만평,35.889893,128.561002
03,대구,대구교통공사,3호선,13,팔달시장,35.88883085,128.5678716
03,대구,대구교통공사,3호선,14,원대,35.887886,128.574392
03,대구,대구교통공사,3호선,15,북구청,35.88381395,128.5814483
03,대구,대구교통공사,3호선,16,달성공원,35.87573001,128.5821218
03,대구,대구교통공사,3호선,17,서문시장(동산병원),35.86966429,128.582241
03,대구,대구교통공사,3호선,18,청라언덕,35.86419437,128.5823758
03,대구,대구교통공사,3호선,19,남산,35.85668979,128.5834576
03,대구,대구교통공사,3호선,20,명덕(2.28민주운동기념회관),35.85694518,128.5900469
03,대구,대구교통공사,3호선,21,건들바위,35.85538252,128.5996903
03,대구,대구교통공사,3호선,22,대봉교,35.85499783,128.6063685
03,대구,대구교통공사,3호선,23,수성시장,35.85431676,128.6160292
03,대구,대구교통공사,3호선,24,수성구민운동장,35.85240979,128.6251246
03,대구,대구교통공사,3호선,25,어린이세상,35.84516989,128.6244677
03,대구,대구교통공사,3호선,26,황금,35.83907838,128.6239185
03,대구,대구교통공사,3호선,27,수성못(TBC),35.83135605,128.6232167
03,대구,대구교통공사,3호선,28,지산,35.82515322,128.6319513
03,대구,대구교통공사,3호선,29,범물,35.82083917,128.6401127
03,대구,대구교통공사,3호선,30,용지,35.8182678,128.6465345
05,대전,대전교통공사,1호선,1,판암(대전대),36.316896,127.458264
05,대전,대전교통공사,1호선,2,신흥,36.319652,127.448792
05,대전,대전교통공사,1호선,3,대동(우송대),36.329532,127.442848
05,대전,대전교통공사,1호선,4,대전,36.331583,127.433118
05,대전,대전교통공사,1호선,5,중앙로,36.328664,127.425842
05,대전,대전교통공사,1호선,6,중구청,36.324831,127.419627
05,대전,대전교통공사,1호선,7,서대전네거리,36.322416,127.412518
05,대전,대전교통공사,1호선,8,오룡,36.328582,127.405046
05,대전,대전교통공사,1호선,9,용문,36.338252,127.393317
05,대전,대전교통공사,1호선,10,탄방,36.34544,127.384603
05,대전,대전교통공사,1호선,11,시청,36.351673,127.386739
05,대전,대전교통공사,1호선,12,정부청사,36.357661,127.381047
05,대전,대전교통공사,1호선,13,갈마,36.357522,127.372632
05,대전,대전교통공사,1호선,14,월평(한국과학기술원),36.358272,127.364382
05,대전,대전교통공사,1호선,15,갑천,36.354578,127.354467
05,대전,대전교통공사,1호선,16,유성온천(충남대.목원대),36.353689,127.341524
05,대전,대전교통공사,1호선,17,구암,36.356605,127.33083
05,대전,대전교통공사,1호선,18,현충원(한밭대),36.359021,127.321525
05,대전,대전교통공사,1호선,19,월드컵경기장(노은도매시장),36.366825,127.317859
05,대전,대전교통공사,1호선,20,노은,36.37415,127.317835
05,대전,대전교통공사,1호선,21,지족(침신대),36.384106,127.319501
05,대전,대전교통공사,1호선,22,반석(칠성대),36.392128,127.314581
01,수도권,네오트랜스주식회사,신분당,1,신사,37.51612526,127.0197609
01,수도권,네오트랜스주식회사,신분당,2,논현,37.5108115,127.0213658
01,수도권,네오트랜스주식회사,신분당,3,신논현,37.50405543,127.0247306
01,수도권,네오트랜스주식회사,신분당,4,강남,37.49738544,127.0278789
01,수도권,네오트랜스주식회사,신분당,5,양재(서초구청),37.48445352,127.0340995
01,수도권,네오트랜스주식회사,신분당,6,양재시민의숲(매헌),37.47096388,127.0384203
01,수도권,네오트랜스주식회사,신분당,7,청계산입구,37.44871485,127.0543396
01,수도권,네오트랜스주식회사,신분당,8,판교(판교테크노밸리),37.39501475,127.1112107
01,수도권,네오트랜스주식회사,신분당,9,정자,37.36750101,127.1084859
01,수도권,네오트랜스주식회사,신분당,10,미금(분당서울대병원),37.35058332,127.1088028
01,수도권,네오트랜스주식회사,신분당,11,동천,37.33806841,127.1028937
01,수도권,네오트랜스주식회사,신분당,12,수지구청,37.32250096,127.0947781
01,수도권,네오트랜스주식회사,신분당,13,성복,37.31374251,127.0805758
01,수도권,네오트랜스주식회사,신분당,14,상현,37.29808526,127.0694799
01,수도권,네오트랜스주식회사,신분당,15,광교중앙(아주대),37.2884537,127.051609
01,수도권,네오트랜스주식회사,신분당,16,광교(경기대),37.30173474,127.0448561
01,수도권,용인경량전철주식회사,에버라인,1,기흥(백남준아트센터),37.27545288,127.1170465
01,수도권,용인경량전철주식회사,에버라인,2,강남대,37.27017073,127.1260669
01,수도권,용인경량전철주식회사,에버라인,3,지석,37.26973732,127.1363256
